post_id,syntax_ari,lex_liwc_WC,lex_liwc_Analytic,lex_liwc_Clout,lex_liwc_Authentic,lex_liwc_Tone,lex_liwc_WPS,lex_liwc_Sixltr,lex_liwc_Dic,lex_liwc_function,lex_liwc_pronoun,lex_liwc_ppron,lex_liwc_i,lex_liwc_we,lex_liwc_you,lex_liwc_shehe,lex_liwc_they,lex_liwc_ipron,lex_liwc_article,lex_liwc_prep,lex_liwc_auxverb,lex_liwc_adverb,lex_liwc_conj,lex_liwc_negate,lex_liwc_verb,lex_liwc_adj,lex_liwc_compare,lex_liwc_interrog,lex_liwc_number,lex_liwc_quant,lex_liwc_affect,lex_liwc_posemo,lex_liwc_negemo,lex_liwc_anx,lex_liwc_anger,lex_liwc_sad,lex_liwc_social,lex_liwc_family,lex_liwc_friend,lex_liwc_female,lex_liwc_male,lex_liwc_cogproc,lex_liwc_insight,lex_liwc_cause,lex_liwc_discrep,lex_liwc_tentat,lex_liwc_certain,lex_liwc_differ,lex_liwc_percept,lex_liwc_see,lex_liwc_hear,lex_liwc_feel,lex_liwc_bio,lex_liwc_body,lex_liwc_health,lex_liwc_sexual,lex_liwc_ingest,lex_liwc_drives,lex_liwc_affiliation,lex_liwc_achieve,lex_liwc_power,lex_liwc_reward,lex_liwc_risk,lex_liwc_focuspast,lex_liwc_focuspresent,lex_liwc_focusfuture,lex_liwc_relativ,lex_liwc_motion,lex_liwc_space,lex_liwc_time,lex_liwc_work,lex_liwc_leisure,lex_liwc_home,lex_liwc_money,lex_liwc_relig,lex_liwc_death,lex_liwc_informal,lex_liwc_swear,lex_liwc_netspeak,lex_liwc_assent,lex_liwc_nonflu,lex_liwc_filler,lex_liwc_AllPunc,lex_liwc_Period,lex_liwc_Comma,lex_liwc_Colon,lex_liwc_SemiC,lex_liwc_QMark,lex_liwc_Exclam,lex_liwc_Dash,lex_liwc_Quote,lex_liwc_Apostro,lex_liwc_Parenth,lex_liwc_OtherP,lex_dal_max_pleasantness,lex_dal_max_activation,lex_dal_max_imagery,lex_dal_min_pleasantness,lex_dal_min_activation,lex_dal_min_imagery,lex_dal_avg_activation,lex_dal_avg_imagery,lex_dal_avg_pleasantness,social_upvote_ratio,social_num_comments,syntax_fk_grade,sentiment,label
6ck72m,3.882101449,136,21.35,35.64,61.77,1.0,27.2,14.71,96.32,62.5,29.41,25.74,18.38,0.0,0.0,7.35,0.0,3.68,3.68,13.24,5.15,3.68,9.56,0.74,21.32,0.74,0.0,0.74,0.74,0.74,5.88,0.0,5.88,0.0,1.47,2.21,16.18,2.21,0.0,0.0,8.82,11.03,2.21,1.47,1.47,2.21,2.94,0.74,3.68,0.74,2.21,0.74,4.41,1.47,1.47,0.0,1.47,9.56,2.21,4.41,0.74,1.47,0.74,8.09,8.82,0.0,10.29,0.0,5.15,5.15,0.74,0.74,0.0,0.0,0.74,1.47,1.47,0.0,0.0,0.0,0.0,1.47,5.88,3.68,0.74,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,2.8333,2.8571,3.0,1.0,1.1429,1.0,1.79315,1.6672,1.91112,1.0,10,4.669710145,-0.041666667,1
7etlqf,5.934615385,76,7.38,21.49,98.54,2.51,15.2,18.42,98.68,52.63,21.05,19.74,15.79,0.0,0.0,2.63,1.32,1.32,1.32,9.21,9.21,6.58,7.89,6.58,21.05,1.32,0.0,2.63,1.32,2.63,5.26,1.32,3.95,0.0,0.0,3.95,17.11,7.89,1.32,3.95,0.0,15.79,0.0,6.58,0.0,0.0,6.58,2.63,2.63,1.32,0.0,1.32,5.26,0.0,0.0,0.0,5.26,15.79,9.21,3.95,2.63,0.0,1.32,14.47,2.63,0.0,18.42,2.63,2.63,13.16,2.63,2.63,1.32,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,6.58,2.63,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,2.8333,2.8333,3.0,1.0,1.125,1.0,1.78683,1.67945,1.95879,0.88,6,5.470923077,0.366666667,0
7x72so,3.230169492,58,13.09,19.44,36.73,1.0,11.6,15.52,84.48,51.72,24.14,22.41,12.07,0.0,0.0,10.34,0.0,1.72,1.72,10.34,5.17,6.9,10.34,1.72,10.34,1.72,0.0,1.72,6.9,3.45,10.34,1.72,8.62,1.72,5.17,1.72,10.34,0.0,0.0,0.0,10.34,10.34,0.0,0.0,1.72,1.72,1.72,5.17,1.72,0.0,1.72,0.0,6.9,5.17,0.0,1.72,0.0,5.17,0.0,1.72,3.45,0.0,0.0,6.9,1.72,0.0,13.79,1.72,8.62,3.45,1.72,3.45,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,8.62,5.17,0.0,0.0,0.0,0.0,1.72,0.0,1.72,0.0,0.0,2.375,2.7,3.0,1.125,1.125,1.0,1.75105,1.82667,1.84203,1.0,3,3.612,-0.008333333,1
633tqg,0.408507463,62,31.06,96.18,90.96,96.14,31.0,6.45,88.71,53.23,17.74,11.29,3.23,0.0,8.06,0.0,0.0,6.45,6.45,8.06,8.06,3.23,11.29,1.61,14.52,3.23,1.61,1.61,0.0,0.0,4.84,4.84,0.0,0.0,0.0,0.0,24.19,0.0,0.0,0.0,0.0,20.97,4.84,0.0,3.23,11.29,1.61,9.68,1.61,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,3.23,0.0,1.61,1.61,0.0,0.0,11.29,3.23,14.52,4.84,8.06,1.61,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.03,3.23,3.23,0.0,0.0,0.0,0.0,3.23,0.0,4.84,0.0,14.52,2.75,2.8889,3.0,1.25,1.0,1.0,1.65966,1.5375,1.8257,0.82,0,1.817029851,0.2,0
8s2o5w,3.763835878,124,5.63,1.25,99.0,7.28,24.8,11.29,98.39,66.13,21.77,16.13,16.13,0.0,0.0,0.0,0.0,5.65,2.42,13.71,11.29,11.29,10.48,4.03,24.19,4.03,3.23,4.03,0.0,1.61,3.23,0.81,2.42,0.81,0.81,0.81,4.03,0.0,1.61,0.0,0.0,19.35,5.65,0.81,1.61,3.23,2.42,6.45,2.42,0.0,0.0,2.42,1.61,0.0,1.61,0.0,0.0,5.65,1.61,0.0,2.42,1.61,0.0,1.61,21.77,2.42,12.9,1.61,8.06,4.03,0.0,0.81,0.81,0.81,0.0,0.0,1.61,0.0,1.61,0.0,0.0,0.0,10.48,4.03,0.81,0.0,0.0,0.0,0.0,0.0,0.0,5.65,0.0,0.0,2.8333,2.8,3.0,1.0,1.0,1.0,1.68359,1.4069,1.93479,1.0,1,5.028311069,-0.002626263,1
7on4th,10.07666667,72,17.96,20.24,74.76,2.09,24.0,12.5,91.67,59.72,23.61,16.67,11.11,0.0,0.0,5.56,0.0,6.94,6.94,11.11,12.5,6.94,2.78,5.56,18.06,4.17,1.39,2.78,2.78,1.39,2.78,0.0,2.78,0.0,1.39,0.0,12.5,2.78,0.0,0.0,6.94,13.89,2.78,1.39,2.78,4.17,0.0,4.17,1.39,0.0,1.39,0.0,1.39,0.0,1.39,1.39,0.0,5.56,2.78,0.0,1.39,0.0,1.39,0.0,15.28,0.0,15.28,1.39,9.72,4.17,0.0,1.39,2.78,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,25.0,4.17,11.11,1.39,0.0,0.0,0.0,0.0,0.0,5.56,2.78,0.0,2.5714,2.625,3.0,1.1111,1.0,1.0,1.69523,1.68525,1.84189,0.57,5,8.729473684,0.166666667,0
7rrtvl,3.04147619,68,1.42,61.58,9.79,99.0,17.0,14.71,91.18,58.82,16.18,10.29,4.41,0.0,5.88,0.0,0.0,5.88,1.47,5.88,17.65,8.82,14.71,1.47,20.59,5.88,0.0,2.94,0.0,2.94,10.29,8.82,1.47,1.47,0.0,0.0,8.82,0.0,0.0,0.0,0.0,19.12,4.41,1.47,10.29,7.35,0.0,5.88,2.94,1.47,1.47,0.0,0.0,0.0,0.0,0.0,0.0,14.71,7.35,1.47,5.88,1.47,0.0,1.47,16.18,0.0,8.82,1.47,7.35,0.0,1.47,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,5.88,4.41,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,2.7778,2.5714,3.0,1.2308,1.1429,1.0,1.66715,1.36,1.99138,0.53,0,4.468571429,0.172857143,0
61qatw,4.233990148,112,44.84,14.19,97.72,87.2,22.4,14.29,95.54,61.61,18.75,16.07,12.5,0.0,0.0,3.57,0.0,2.68,3.57,20.54,10.71,7.14,8.04,1.79,17.86,6.25,1.79,2.68,0.89,2.68,5.36,4.46,0.89,0.0,0.89,0.0,7.14,0.0,0.0,3.57,0.0,12.5,0.89,1.79,1.79,6.25,0.0,2.68,5.36,0.89,3.57,0.89,1.79,0.0,1.79,0.0,0.0,7.14,0.89,2.68,3.57,0.0,0.0,0.89,13.39,2.68,22.32,3.57,9.82,9.82,3.57,1.79,0.0,1.79,0.0,0.0,1.79,0.89,0.89,0.0,0.0,0.0,8.04,3.57,0.0,0.0,0.0,0.89,0.0,0.0,0.0,3.57,0.0,0.0,3.0,3.0,3.0,1.0,1.1429,1.0,1.73035,1.59615,1.89025,1.0,3,5.521133005,0.007592593,1
6mlgi9,2.995636364,54,11.88,1.38,99.0,1.0,10.8,9.26,100.0,55.56,31.48,24.07,24.07,0.0,0.0,0.0,0.0,7.41,5.56,7.41,1.85,7.41,9.26,0.0,20.37,7.41,5.56,3.7,1.85,1.85,22.22,0.0,22.22,1.85,7.41,0.0,1.85,0.0,0.0,0.0,0.0,20.37,11.11,3.7,0.0,1.85,3.7,0.0,12.96,1.85,0.0,11.11,0.0,0.0,0.0,0.0,0.0,14.81,0.0,1.85,0.0,0.0,12.96,0.0,20.37,0.0,11.11,0.0,3.7,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,9.26,5.56,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,2.7143,2.5,2.6,1.0,1.3333,1.0,1.83493,1.58776,1.9313,0.83,1,3.718181818,-0.477272727,1
83z8rm,0.901194379,61,38.49,92.99,14.89,96.45,15.25,19.67,90.16,60.66,13.11,9.84,1.64,1.64,6.56,0.0,0.0,3.28,6.56,13.11,18.03,6.56,4.92,1.64,24.59,0.0,0.0,3.28,0.0,0.0,8.2,6.56,1.64,0.0,0.0,1.64,13.11,0.0,0.0,0.0,0.0,13.11,1.64,4.92,3.28,3.28,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.92,1.64,3.28,0.0,1.64,3.28,11.48,6.56,11.48,3.28,8.2,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26,4.92,8.2,3.28,0.0,0.0,0.0,0.0,0.0,1.64,6.56,19.67,3.0,2.625,2.8,1.0,1.0,1.0,1.71487,1.53462,1.88007,0.89,13,2.938793911,-0.158333333,0
6j1br0,6.429850746,62,78.03,79.01,13.99,25.77,12.4,22.58,85.48,46.77,9.68,9.68,3.23,0.0,0.0,4.84,1.61,0.0,3.23,16.13,8.06,4.84,4.84,1.61,11.29,4.84,1.61,0.0,1.61,3.23,0.0,0.0,0.0,0.0,0.0,0.0,14.52,3.23,1.61,0.0,6.45,8.06,1.61,1.61,1.61,1.61,0.0,1.61,1.61,0.0,0.0,1.61,11.29,3.23,6.45,0.0,3.23,8.06,3.23,0.0,3.23,1.61,0.0,3.23,9.68,0.0,14.52,0.0,6.45,8.06,1.61,1.61,0.0,3.23,0.0,0.0,3.23,0.0,1.61,0.0,0.0,0.0,24.19,8.06,4.84,0.0,0.0,0.0,0.0,3.23,0.0,8.06,0.0,0.0,2.6667,2.625,3.0,1.125,1.1429,1.0,1.69942,1.61333,1.81533,0.74,4,6.191223881,0.06,0
7vpyi0,9.155645161,61,89.06,74.41,9.45,83.88,12.2,27.87,77.05,40.98,9.84,6.56,3.28,0.0,3.28,0.0,0.0,3.28,6.56,13.11,8.2,1.64,3.28,0.0,14.75,4.92,4.92,0.0,3.28,8.2,3.28,3.28,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,9.84,0.0,1.64,1.64,6.56,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.64,1.64,0.0,4.92,1.64,1.64,11.48,1.64,9.84,0.0,4.92,4.92,4.92,0.0,0.0,0.0,0.0,0.0,1.64,0.0,1.64,0.0,0.0,0.0,19.67,4.92,6.56,0.0,0.0,0.0,3.28,0.0,0.0,1.64,3.28,0.0,2.75,2.6,2.6,1.2857,1.1667,1.0,1.7339,1.53333,1.88149,0.56,0,8.658903226,0.245,0
7b8zwo,6.207777778,77,84.15,69.84,93.03,49.97,15.4,18.18,83.12,45.45,14.29,9.09,5.19,1.3,1.3,0.0,1.3,5.19,6.49,14.29,6.49,1.3,5.19,0.0,10.39,3.9,0.0,1.3,5.19,2.6,1.3,1.3,0.0,0.0,0.0,0.0,9.09,1.3,0.0,1.3,0.0,6.49,1.3,1.3,0.0,1.3,2.6,1.3,2.6,0.0,0.0,1.3,1.3,0.0,1.3,0.0,0.0,9.09,3.9,1.3,5.19,1.3,0.0,5.19,3.9,1.3,22.08,2.6,6.49,12.99,2.6,2.6,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,6.49,9.09,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.6,3.9,2.4,2.8889,3.0,1.2,1.2222,1.0,1.71921,1.62143,1.85738,0.96,12,7.626765432,-0.016145833,0
5sk85d,6.157623762,99,59.39,58.0,38.14,64.08,19.8,8.08,92.93,58.59,14.14,10.1,4.04,0.0,0.0,6.06,0.0,4.04,7.07,14.14,12.12,3.03,8.08,1.01,19.19,8.08,4.04,0.0,1.01,5.05,2.02,2.02,0.0,0.0,0.0,0.0,14.14,0.0,2.02,6.06,0.0,18.18,2.02,0.0,5.05,6.06,3.03,7.07,1.01,1.01,0.0,0.0,2.02,0.0,1.01,0.0,0.0,7.07,4.04,0.0,2.02,0.0,1.01,2.02,13.13,1.01,17.17,3.03,8.08,6.06,2.02,1.01,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14,4.04,3.03,0.0,0.0,0.0,1.01,0.0,0.0,1.01,4.04,1.01,3.0,2.8,3.0,1.0,1.0,1.0,1.74224,1.70361,1.9229,0.55,1,6.891960396,0.130833333,0
8zhvmy,7.418345865,97,43.81,90.99,17.8,44.66,19.4,24.74,88.66,55.67,14.43,11.34,4.12,0.0,0.0,7.22,0.0,3.09,7.22,10.31,11.34,7.22,6.19,1.03,17.53,4.12,1.03,0.0,2.06,1.03,5.15,3.09,2.06,1.03,1.03,0.0,20.62,1.03,3.09,6.19,3.09,10.31,2.06,1.03,3.09,3.09,3.09,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,9.28,0.0,1.03,0.0,0.0,11.34,3.09,0.0,17.53,2.06,8.25,6.19,1.03,2.06,0.0,0.0,0.0,0.0,2.06,0.0,0.0,1.03,1.03,0.0,12.37,5.15,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,2.625,2.6667,3.0,1.25,1.0,1.0,1.66767,1.57108,1.88213,0.81,5,6.347067669,0.141388889,0
81woq5,2.773658537,40,11.24,1.28,93.3,72.57,8.0,22.5,90.0,62.5,17.5,15.0,15.0,0.0,0.0,0.0,0.0,2.5,7.5,5.0,17.5,7.5,5.0,2.5,20.0,5.0,2.5,2.5,5.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,5.0,7.5,2.5,2.5,0.0,0.0,7.5,0.0,7.5,0.0,0.0,7.5,0.0,2.5,5.0,5.0,0.0,2.5,22.5,0.0,7.5,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,12.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,2.5556,2.5,2.8,1.375,1.1818,1.0,1.82732,1.50857,1.96577,0.88,18,5.739707317,0.25,1
89l40j,7.743396226,101,21.21,57.85,96.23,25.77,20.2,12.87,99.01,60.4,20.79,16.83,11.88,0.0,2.97,1.98,0.0,3.96,3.96,14.85,10.89,8.91,7.92,1.98,17.82,4.95,2.97,3.96,1.98,1.98,13.86,6.93,6.93,2.97,0.99,3.96,17.82,0.99,2.97,0.0,2.97,7.92,0.99,0.0,0.0,0.99,1.98,4.95,1.98,0.99,0.0,0.99,1.98,0.99,0.0,0.0,0.0,12.87,5.94,0.99,6.93,0.99,0.0,4.95,11.88,0.0,15.84,1.98,8.91,4.95,0.0,2.97,0.99,0.0,0.0,0.0,0.99,0.0,0.0,0.99,0.0,0.0,14.85,3.96,6.93,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,3.0,2.8889,3.0,1.0,1.3333,1.0,1.77931,1.62174,1.91708,0.94,10,7.928943396,0.27,0
5xr0zf,7.073647059,85,35.02,93.68,1.73,95.55,21.25,17.65,81.18,57.65,9.41,7.06,0.0,2.35,4.71,0.0,0.0,2.35,7.06,11.76,17.65,9.41,8.24,0.0,23.53,0.0,0.0,1.18,0.0,3.53,7.06,5.88,1.18,0.0,0.0,1.18,10.59,0.0,0.0,0.0,0.0,10.59,0.0,2.35,4.71,3.53,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71,3.53,1.18,1.18,0.0,1.18,2.35,11.76,4.71,10.59,4.71,2.35,2.35,1.18,0.0,0.0,0.0,0.0,0.0,1.18,0.0,1.18,0.0,0.0,0.0,16.47,4.71,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.35,2.75,2.625,2.6,1.0,1.0,1.0,1.70694,1.43824,1.8619,0.95,5,7.004705882,-0.158333333,0
74k1gv,7.690612245,95,39.54,94.27,64.06,4.46,19.0,6.32,94.74,51.58,14.74,8.42,1.05,4.21,1.05,1.05,1.05,6.32,8.42,7.37,10.53,6.32,6.32,2.11,21.05,4.21,3.16,1.05,0.0,1.05,2.11,0.0,2.11,0.0,1.05,1.05,17.89,1.05,1.05,1.05,3.16,12.63,2.11,0.0,2.11,3.16,2.11,3.16,5.26,2.11,3.16,0.0,5.26,2.11,3.16,0.0,1.05,9.47,5.26,0.0,4.21,0.0,0.0,4.21,12.63,2.11,20.0,3.16,8.42,8.42,2.11,0.0,6.32,2.11,0.0,0.0,2.11,1.05,1.05,0.0,0.0,0.0,17.89,5.26,8.42,0.0,0.0,0.0,0.0,1.05,0.0,3.16,0.0,0.0,2.8333,2.7,3.0,1.1429,1.125,1.0,1.73689,1.72593,1.82185,1.0,6,6.743795918,-0.08125,1
6weto6,3.617910448,66,31.44,32.48,85.21,1.0,13.2,9.09,98.48,57.58,25.76,21.21,13.64,0.0,0.0,7.58,0.0,4.55,6.06,12.12,7.58,7.58,4.55,0.0,16.67,3.03,1.52,3.03,0.0,0.0,7.58,1.52,6.06,0.0,3.03,1.52,9.09,0.0,0.0,0.0,7.58,6.06,3.03,1.52,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,4.55,1.52,3.03,0.0,0.0,10.61,0.0,1.52,0.0,4.55,4.55,13.64,3.03,0.0,18.18,0.0,7.58,10.61,1.52,3.03,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,7.58,3.03,0.0,0.0,0.0,0.0,1.52,0.0,1.52,0.0,0.0,2.75,2.8889,3.0,1.0,1.2,1.0,1.69911,1.68571,1.92451,0.72,2,4.430029851,0.0,0
7tnc9c,-0.575671642,63,1.6,10.22,27.77,1.0,15.75,15.87,95.24,68.25,28.57,23.81,15.87,0.0,0.0,7.94,0.0,4.76,3.17,11.11,15.87,7.94,6.35,6.35,22.22,3.17,0.0,3.17,0.0,0.0,7.94,0.0,7.94,0.0,4.76,1.59,14.29,4.76,0.0,7.94,4.76,14.29,3.17,4.76,0.0,1.59,1.59,3.17,1.59,0.0,0.0,1.59,9.52,1.59,7.94,0.0,1.59,6.35,3.17,1.59,1.59,0.0,0.0,0.0,19.05,0.0,3.17,0.0,1.59,1.59,0.0,1.59,0.0,0.0,0.0,0.0,1.59,1.59,0.0,0.0,0.0,0.0,33.33,6.35,1.59,1.59,1.59,0.0,0.0,4.76,0.0,7.94,3.17,6.35,2.8333,2.8182,3.0,1.0,1.1429,1.0,1.71447,1.52542,1.87406,0.8,2,3.049865672,-0.30661526,1
9y39cu,5.587846535,99,50.85,34.29,26.17,1.0,16.5,20.2,89.9,49.49,14.14,5.05,4.04,0.0,0.0,0.0,1.01,9.09,4.04,12.12,10.1,3.03,7.07,2.02,15.15,7.07,3.03,0.0,1.01,6.06,14.14,3.03,11.11,7.07,3.03,0.0,7.07,0.0,0.0,0.0,0.0,21.21,1.01,4.04,2.02,8.08,2.02,5.05,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13,3.03,2.02,6.06,4.04,2.02,5.05,8.08,2.02,9.09,1.01,4.04,4.04,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,5.05,1.01,0.0,1.01,2.02,0.0,0.0,2.02,3.03,0.0,1.01,2.75,2.8889,2.6,1.0,1.0,1.0,1.81894,1.41839,1.70938,1.0,2,5.690185644,-0.038333333,1
7p5sr2,5.942386364,84,20.29,59.4,30.01,87.2,16.8,17.86,96.43,70.24,25.0,20.24,11.9,3.57,0.0,2.38,2.38,4.76,4.76,16.67,15.48,5.95,4.76,2.38,19.05,1.19,2.38,3.57,0.0,1.19,3.57,3.57,0.0,0.0,0.0,0.0,17.86,2.38,1.19,0.0,3.57,14.29,2.38,2.38,4.76,2.38,1.19,4.76,1.19,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,11.9,1.19,1.19,1.19,0.0,0.0,19.05,0.0,5.95,0.0,3.57,2.38,1.19,1.19,1.19,0.0,0.0,0.0,1.19,0.0,1.19,0.0,0.0,0.0,14.29,3.57,3.57,0.0,0.0,2.38,0.0,0.0,0.0,4.76,0.0,0.0,2.7143,2.625,3.0,1.375,1.1429,1.0,1.72791,1.45897,1.95198,0.42,3,8.169454545,0.026666667,1
9jiu3i,-1.218482143,106,2.47,88.99,72.17,13.09,21.2,13.21,88.68,62.26,30.19,20.75,8.49,1.89,7.55,0.0,2.83,9.43,0.94,9.43,16.98,2.83,4.72,3.77,17.92,0.94,0.94,0.0,1.89,2.83,4.72,1.89,2.83,0.94,0.0,1.89,21.7,0.0,0.0,0.0,0.0,13.21,0.94,2.83,1.89,1.89,0.94,6.6,0.94,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,4.72,1.89,1.89,0.94,0.0,0.0,4.72,12.26,0.0,10.38,1.89,2.83,5.66,2.83,0.0,0.0,1.89,0.0,0.0,0.94,0.0,0.0,0.0,0.94,0.0,53.77,4.72,2.83,0.0,0.0,0.0,0.0,0.0,7.55,6.6,0.0,32.08,2.7143,2.4286,3.0,1.1,1.2222,1.0,1.71256,1.45287,1.84893,1.0,1,-0.001785714,-0.047222222,0
7rfs9u,4.860357143,55,51.43,13.76,98.75,60.23,11.0,14.55,90.91,60.0,18.18,7.27,7.27,0.0,0.0,0.0,0.0,10.91,5.45,16.36,9.09,7.27,5.45,1.82,20.0,1.82,0.0,0.0,0.0,1.82,1.82,1.82,0.0,0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,23.64,1.82,3.64,1.82,5.45,5.45,5.45,7.27,1.82,0.0,0.0,5.45,1.82,3.64,0.0,0.0,1.82,0.0,0.0,1.82,0.0,0.0,9.09,7.27,0.0,21.82,5.45,9.09,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55,5.45,3.64,0.0,0.0,3.64,0.0,0.0,0.0,1.82,0.0,0.0,2.4444,2.4286,3.0,1.3333,1.2222,1.0,1.75624,1.475,1.85814,1.0,5,5.424428571,0.0,0
6rfma5,5.892027027,74,6.34,2.94,99.0,1.0,18.5,17.57,91.89,58.11,21.62,16.22,14.86,0.0,0.0,0.0,1.35,5.41,1.35,9.46,8.11,12.16,9.46,1.35,14.86,5.41,4.05,1.35,0.0,2.7,8.11,0.0,8.11,4.05,0.0,0.0,2.7,0.0,0.0,0.0,0.0,20.27,4.05,5.41,0.0,4.05,2.7,5.41,1.35,0.0,0.0,1.35,8.11,5.41,2.7,0.0,0.0,6.76,1.35,0.0,0.0,1.35,4.05,2.7,10.81,1.35,12.16,0.0,1.35,10.81,1.35,0.0,0.0,0.0,0.0,0.0,1.35,0.0,1.35,0.0,0.0,0.0,10.81,5.41,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7143,2.8,3.0,1.0,1.0,1.0,1.77225,1.47812,1.81956,1.0,0,6.446864865,-0.35,1
6eviyv,5.782240602,94,30.45,66.48,31.36,25.77,15.67,17.02,88.3,50.0,15.96,11.7,5.32,0.0,0.0,6.38,0.0,4.26,3.19,9.57,8.51,9.57,5.32,1.06,13.83,6.38,1.06,1.06,1.06,2.13,12.77,6.38,6.38,1.06,3.19,0.0,17.02,1.06,0.0,0.0,7.45,18.09,4.26,0.0,2.13,4.26,4.26,6.38,1.06,0.0,0.0,1.06,4.26,1.06,2.13,1.06,0.0,4.26,2.13,2.13,1.06,1.06,0.0,3.19,8.51,1.06,10.64,1.06,3.19,6.38,1.06,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.06,0.0,0.0,0.0,22.34,6.38,9.57,1.06,0.0,0.0,0.0,0.0,0.0,1.06,2.13,2.13,2.8462,2.5455,3.0,1.0,1.0,1.0,1.76567,1.59259,1.90055,0.92,7,6.843909774,0.121785714,0
68cden,5.050279617,147,46.38,22.72,59.54,64.46,36.75,12.93,92.52,56.46,13.61,10.2,9.52,0.0,0.0,0.68,0.0,3.4,6.12,15.65,7.48,9.52,10.88,2.04,16.33,8.16,5.44,2.04,2.04,4.76,6.12,4.08,2.04,1.36,0.0,0.0,7.48,0.68,0.68,0.0,1.36,12.24,2.04,0.68,0.0,5.44,2.72,2.72,3.4,1.36,0.68,0.68,2.04,0.0,2.04,0.0,0.68,6.8,1.36,0.68,2.72,4.08,0.0,4.76,12.24,0.0,8.84,2.04,5.44,2.04,1.36,0.68,0.0,0.0,0.0,0.0,1.36,0.68,0.68,0.0,0.0,0.0,21.77,4.76,4.08,0.0,0.0,0.0,0.0,2.04,2.72,2.72,2.72,2.72,2.8462,2.8889,3.0,1.1111,1.1818,1.0,1.73531,1.52913,1.91927,1.0,8,6.738763797,0.244642857,0
9pw9iv,4.894117647,93,4.63,1.25,98.66,4.24,18.6,18.28,94.62,64.52,23.66,16.13,16.13,0.0,0.0,0.0,0.0,7.53,4.3,10.75,18.28,7.53,6.45,3.23,32.26,2.15,3.23,3.23,0.0,3.23,5.38,1.08,3.23,0.0,1.08,1.08,1.08,0.0,1.08,0.0,0.0,19.35,7.53,1.08,4.3,6.45,1.08,4.3,1.08,0.0,0.0,1.08,2.15,1.08,0.0,1.08,0.0,5.38,1.08,1.08,2.15,0.0,1.08,9.68,17.2,3.23,10.75,1.08,3.23,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,0.0,0.0,2.7778,2.8182,3.0,1.0,1.125,1.0,1.72098,1.48571,1.91972,1.0,1,6.657647059,0.055833333,1
